city,brand,title,start_time,distance,volumn,gear,tag,price
上海二手车,大众,帕萨特领驭 2007款 1.8T 自动豪华型,2008年,11万公里,1.8升,自动,高配,2.48
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油豪华型长轴高顶JX493ZLQ3,2012年,9.3万公里,2.8升,手动,好评商家,5.6
上海二手车,宝马,3系 2013款 328i 运动设计套装,2013年,6.9万公里,2.0升,自动,好评商家,17.97
上海二手车,马自达,睿翼 2009款 2.5L 自动至尊版,2010年,5.5万公里,2.5升,自动,好评商家,5.5
上海二手车,别克,君威 2004款 2.5L 标准型,2004年,12万公里,2.5升,自动,好评商家,0.7
上海二手车,江铃,经典全顺 2016款 2.8T 手动 柴油长轴6座中顶冰白物流车JX493ZLQ4,2016年,3.7万公里,2.8升,手动,好评商家,10.1
上海二手车,大通,MAXUS V80 2012款 2.5T 手动 短轴中顶运杰版,2013年,8万公里,2.5升,手动,好评商家,6.5
上海二手车,奥迪,A6L 2008款 2.4L 技术型,2008年,15万公里,2.4升,自动,好评商家,5.1
上海二手车,奔驰,SLK级 2011款 SLK 200 豪华运动型,2012年,5万公里,1.8升,自动,好评商家,22.78
上海二手车,日产,天籁 2006款 230JKS舒适天窗,2006年,13万公里,2.3升,自动,高配,2
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A,2013年,8.7万公里,2.8升,手动,好评商家,5.06
上海二手车,依维柯,得意 2009款 2.8T 手动 V35基本型,2012年,8.9万公里,2.8升,手动,好评商家,3.56
上海二手车,雪佛兰,景程 2009款 2.0 自动智能版,2009年,12万公里,2.0升,自动,好评商家,1.98
上海二手车,大众,CC 2011款 1.8TSI 豪华型,2011年,5.5万公里,1.8升,自动,高配,9.5
上海二手车,宝马,3系 2013款 320i 时尚型,2013年,5.5万公里,2.0升,自动,好评商家,15.2
上海二手车,雪佛兰,迈锐宝 2013款 2.4L 自动旗舰版,2013年,5.5万公里,2.4升,自动,好评商家,7.6
上海二手车,荣威,750 2009款 1.8T 750S 迅雅版AT,2009年,9万公里,1.8升,自动,好评商家,2.4
上海二手车,依维柯,得意 2009款 2.8T 手动 V35基本型,2013年,8.86万公里,2.8升,手动,好评商家,4.26
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2012年,7.68万公里,2.8升,手动,好评商家,3.65
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2011年,8.5万公里,2.8升,手动,好评商家,3.57
上海二手车,雪佛兰,科鲁兹 2011款 1.8L SX AT,2012年,6.8万公里,1.8升,自动,好评商家,3.89
上海二手车,荣威,550 2010款 550D 1.8T 自动品臻版,2010年,5.5万公里,1.8升,自动,高配,2.7
上海二手车,大众,POLO劲取 2009款 劲取 1.6L 手动雅致版,2010年,6万公里,1.6升,手动,好评商家,2.2
上海二手车,克莱斯勒,300C 2005款 5.7 手自一体 豪华版,2007年,9万公里,5.7升,自动,好评商家,8.2
上海二手车,雪佛兰,科鲁兹 2012款 1.6L SL天地版 AT,2012年,8万公里,1.6升,自动,好评商家,3.3
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2014年,6.8万公里,2.8升,手动,好评商家,6
上海二手车,别克,君威 2010款 2.4L 旗舰版,2010年,5.5万公里,2.4升,自动,好评商家,5.3
上海二手车,江铃,福特新世代全顺 2009款 2.4T 手动 多功能型短轴中顶,2012年,9.1万公里,2.4升,手动,好评商家,7.26
上海二手车,大通,上汽MAXUS V80 2016款 2.5T AMT 傲运通国V短轴低顶6座,2016年,6.8万公里,2.5升,自动,好评商家,8.17
上海二手车,大通,上汽MAXUS V80 2014款 2.5T 手动 傲运通短轴中顶,2015年,6万公里,2.5升,手动,好评商家,8.3
上海二手车,大众,途观 2012款 1.8TSI 自动两驱菁英版,2013年,7万公里,1.8升,自动,好评商家,9.88
上海二手车,大通,上汽MAXUS V80 2016款 2.5T AMT 傲运通国V短轴中顶6座,2016年,3.6万公里,2.5升,自动,好评商家,9.1
上海二手车,宝马,7系 2005款 730Li,2007年,15.8万公里,3.0升,自动,好评商家,8.8
上海二手车,大众,帕萨特 2015款 1.8TSI 自动尊荣版,2015年,3.7万公里,1.8升,自动,好评商家,12.6
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型长轴中顶JX493ZLQ3,2013年,6.9万公里,2.8升,手动,好评商家,5.11
上海二手车,大众,CC 2012款 1.8TSI 尊贵型,2012年,5.5万公里,1.8升,自动,好评商家,10.3
上海二手车,别克,GL8 2014款 3.0L XT豪华商务旗舰版,2014年,7.2万公里,3.0升,自动,高配,14.4
上海二手车,别克,凯越 2008款 LE 1.6 手动 舒适版,2008年,9万公里,1.6升,手动,好评商家,1.6
上海二手车,别克,君威 2009款 2.0L 精英版,2009年,10万公里,2.0升,自动,好评商家,3.68
上海二手车,大通,上汽MAXUS G10 2015款 2.0T 自动 纪念版,2015年,8万公里,2.0升,自动,高配,7.2
上海二手车,雪佛兰,科鲁兹 2010款 1.6L SL天地版 MT,2010年,8万公里,1.6升,手动,好评商家,2.18
上海二手车,大众,帕萨特 2011款 2.0TSI DSG至尊版,2012年,5.2万公里,2.0升,自动,好评商家,9.2
上海二手车,别克,君越 2008款 2.4 豪华导航爵士版,2008年,13万公里,2.4升,自动,好评商家,3.26
上海二手车,别克,英朗GT 2010款 GT 1.6L 自动时尚版,2010年,5.5万公里,1.6升,自动,好评商家,3.3
上海二手车,大通,MAXUS V80 2012款 2.5T 手动 短轴中顶傲运通E版,2013年,8.7万公里,2.5升,手动,好评商家,7.18
上海二手车,荣威,550 2009款 550S 1.8L 自动启智版,2009年,10.2万公里,1.8升,自动,好评商家,2
上海二手车,大通,MAXUS V80 2016款 2.5T AMT 傲运通国V短轴中顶6座,2016年,3万公里,2.5升,自动,90天可退,8.8
上海二手车,大众,帕萨特 2006款 1.8T 手自一体 VIP舒适版,2007年,12万公里,1.8升,自动,好评商家,2.99
上海二手车,大通,上汽MAXUS G10 2014款 2.0T 自动 精英版,2016年,5.6万公里,2.0升,自动,好评商家,7.9
上海二手车,依维柯,得意 2009款 2.8T 手动 V35基本型,2012年,8.79万公里,2.8升,手动,好评商家,3.66
上海二手车,别克,君越 2010款 2.4L雅致版,2010年,10.62万公里,2.4升,自动,好评商家,4.66
上海二手车,荣威,550 2012款 550 1.8L 自动超值版,2012年,6.5万公里,1.8升,自动,好评商家,3.38
上海二手车,依维柯,Daily 2017款 宝迪 2.5T尊享A37客车中顶67座47Z5,2017年,3.6万公里,2.5升,手动,好评商家,11.9
上海二手车,大众,迈腾 2013款 2.0TSI 豪华型,2013年,6.5万公里,2.0升,自动,好评商家,12
上海二手车,别克,林荫大道 2009款 2.8 精英型,2009年,10万公里,2.8升,自动,好评商家,4.86
上海二手车,沃尔沃,S60 2011款 2.0T 智雅版,2011年,7万公里,2.0升,自动,好评商家,7
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2011年,7.3万公里,2.8升,手动,好评商家,3.4
上海二手车,宝马,3系 2012款 320i 豪华型,2012年,7.7万公里,2.0升,自动,好评商家,10.5
上海二手车,标致,408 2013款 1.6L 手动舒适版,2013年,6.5万公里,1.6升,手动,好评商家,4.18
上海二手车,大众,途安 2005款 1.8T 自豪5座,2005年,14.3万公里,1.8升,自动,好评商家,2.06
上海二手车,三菱,翼神 2011款 时尚版 1.8L CVT舒适型,2012年,6.8万公里,1.8升,自动,90天可退,4.69
上海二手车,英菲尼迪,Q50L 2015款 2.0T 悦享版,2015年,3.5万公里,2.0升,自动,好评商家,17
上海二手车,别克,英朗GT 2012款 GT 1.8L 自动时尚真皮版,2013年,6.8万公里,1.8升,自动,好评商家,4.6
上海二手车,大通,上汽MAXUS V80 2015款 2.5 手动 长轴高顶傲运通柴油版,2016年,7万公里,2.5升,手动,好评商家,10.45
上海二手车,别克,君威 2011款 2.0 手自一体 精英版,2011年,8.5万公里,2.0升,自动,好评商家,4.72
上海二手车,别克,GL8 2014款 2.4L 行政版,2014年,7.6万公里,2.4升,自动,好评商家,8.3
上海二手车,别克,GL8 2013款 2.4L 经典版,2013年,7万公里,2.4升,自动,好评商家,7.5
上海二手车,别克,GL8 2014款 2.4L CT豪华商务舒适版,2015年,6万公里,2.4升,自动,好评商家,14
上海二手车,雪佛兰,科鲁兹 2009款 1.6L SL MT,2009年,12万公里,1.6升,手动,好评商家,1.68
上海二手车,雪佛兰,迈锐宝 2014款 2.4L 自动豪华版,2014年,2.5万公里,2.4升,自动,好评商家,8
上海二手车,依维柯,得意 2009款 2.8T 手动 V35基本型,2014年,7.1万公里,2.8升,手动,好评商家,5.53
上海二手车,依维柯,2013款 2.8TA32 快运版,2014年,6.5万公里,2.8升,手动,好评商家,6.18
上海二手车,大众,迈腾 2012款 改款 1.8TSI 尊贵型,2012年,7万公里,1.8升,自动,好评商家,10.2
上海二手车,奥迪,A4L 2010款 2.0 TFSI 豪华型,2011年,6.5万公里,2.0升,自动,好评商家,10.38
上海二手车,大众,途安 2008款 1.8T 智尊版自动5座,2008年,11万公里,1.8升,自动,好评商家,3
上海二手车,现代,劳恩斯酷派 2009款 2.0T 自动豪华版,2010年,6.9万公里,2.0升,自动,好评商家,6.58
上海二手车,宝马,5系 2006款 523i 典雅型,2006年,14万公里,2.5升,自动,90天可退,4.26
上海二手车,马自达,8 2011款 2.3L 精英版,2011年,8万公里,2.3升,自动,好评商家,7.3
上海二手车,别克,君威 2010款 2.4L 旗舰版,2010年,7.3万公里,2.4升,自动,好评商家,5.5
上海二手车,江铃,福特新世代全顺 2009款 2.4T 手动 标准型短轴中顶,2012年,7万公里,2.4升,手动,好评商家,6.5
上海二手车,大通,上汽MAXUS V80 2014款 2.5T 手动 傲运通短轴中顶,2014年,6万公里,2.5升,手动,好评商家,7
上海二手车,奥迪,A4L 2009款 2.0 TFSI 舒适型,2009年,6.8万公里,2.0升,自动,好评商家,8.7
上海二手车,大众,夏朗 2014款 2.0TSI 标配型,2014年,6万公里,2.0升,自动,好评商家,13.2
上海二手车,别克,林荫大道 2007款 2.8 豪华型,2007年,17万公里,2.8升,自动,好评商家,3.36
上海二手车,雪佛兰,景程 2010款 1.8 豪华版 AT,2010年,8万公里,1.8升,自动,好评商家,2.2
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A,2014年,6.3万公里,2.8升,手动,好评商家,6.08
上海二手车,别克,GL8 2011款 2.4L LT豪华商务行政版,2011年,8万公里,2.4升,自动,好评商家,11.5
上海二手车,奔驰,凌特 2012款 2.1T佳旅 长轴加长版,2015年,10.2万公里,2.1升,手动,好评商家,20.9
上海二手车,丰田,锐志 2007款 2.5S 真皮天窗版,2008年,13万公里,2.5升,自动,好评商家,5.78
上海二手车,大众,POLO劲取 2008款 劲取 1.4L 自动雅致版,2007年,11万公里,1.4升,自动,好评商家,2.38
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A,2013年,7.1万公里,2.8升,手动,好评商家,4.16
上海二手车,别克,君威 2009款 2.4L 精英版,2009年,12万公里,2.4升,自动,好评商家,4.28
上海二手车,宝马,X1(进口) 2012款 sDrive18i 豪华型,2013年,8万公里,2.0升,自动,好评商家,12
上海二手车,宝马,3系 2008款 320i 2.0 手自一体 领先型,2008年,8万公里,2.0升,自动,好评商家,5.9
上海二手车,大众,朗逸 2013款 改款经典 1.6L 自动舒适版,2013年,5.6万公里,1.6升,自动,高配,6.3
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2012年,7.1万公里,2.8升,手动,90天可退,4.6
上海二手车,大众,帕萨特 2011款 2.0TSI DSG御尊版,2011年,7.4万公里,2.0升,自动,好评商家,8.98
上海二手车,雪佛兰,景程 2008款 2.0 SE自动舒适型,2010年,10万公里,2.0升,自动,好评商家,1.88
上海二手车,保时捷,Cayman 2009款 Cayman 2.9L,2010年,3万公里,2.9升,自动,好评商家,23.79
上海二手车,克莱斯勒,300C 2007款 3.5 手自一体 豪华领航版,2010年,10万公里,3.5升,自动,好评商家,7.60
上海二手车,别克,君威 2009款 2.0T 豪华运动版,2010年,8万公里,2.0升,自动,好评商家,4.88
上海二手车,奔驰,B级 2016款 B 180,2016年,4.9万公里,1.6升,自动,高配,14.88
上海二手车,别克,GL8 2014款 3.0L GT豪华商务豪雅版,2014年,6万公里,3.0升,自动,好评商家,13.6
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A,2012年,7.9万公里,2.8升,手动,高配,4.55
上海二手车,福田,蒙派克 2012款 M财富快车 2.5T 手动 6座L标准型长轴,2014年,0.5万公里,2.0升,手动,好评商家,6
上海二手车,福特,蒙迪欧 2005款 2.0L 精英版,2005年,13万公里,2.0升,自动,好评商家,1.35
上海二手车,别克,君越 2006款 2.4 豪华型,2006年,12万公里,2.4升,自动,好评商家,1.48
上海二手车,别克,君威 2012款 2.0T GS超级运动版,2012年,5.5万公里,2.0升,自动,好评商家,7
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型长轴高顶JX493ZLQ3,2014年,7万公里,2.8升,手动,好评商家,9.2
上海二手车,大通,上汽MAXUS G10 2015款 2.0T 自动 纪念版,2015年,7万公里,2.0升,自动,好评商家,7.3
上海二手车,大众,迈腾 2012款 2.0TSI 至尊型,2012年,9.2万公里,2.0升,自动,高配,10.2
上海二手车,依维柯,2009款 手动 2.8T V39 6座 柴油,2012年,7.8万公里,2.8升,手动,90天可退,3.93
上海二手车,江铃,福特新世代全顺 2015款 2.4 手动 长轴中顶柴油版6座多功能型客车,2017年,3.8万公里,2.4升,手动,高配,15.4
上海二手车,荣威,550 2009款 550S 1.8L 自动启臻版,2009年,10万公里,1.8升,自动,高配,2.18
上海二手车,大众,夏朗 2015款 1.8TSI 舒适型,2015年,6万公里,1.8升,自动,90天可退,13.88
上海二手车,荣威,550 2012款 550S 1.8L 自动启臻版,2012年,5.9万公里,1.8升,自动,高配,3.8
上海二手车,大众,CC 2011款 2.0TSI 尊贵型,2011年,5.7万公里,2.0升,自动,好评商家,10.8
上海二手车,江淮,瑞风 2011款 穿梭系列 2.8 手动 柴油标准版,2011年,12万公里,2.8升,手动,好评商家,2.8
上海二手车,福特,蒙迪欧 2013款 2.0L GTDi200豪华型,2014年,5.7万公里,2.0升,自动,好评商家,10.5
上海二手车,江铃,经典全顺 2016款 2.8T 手动 柴油长轴6座中顶冰白物流车JX493ZLQ4,2016年,8万公里,2.8升,手动,好评商家,10.5
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2011年,8.3万公里,2.8升,手动,好评商家,3.38
上海二手车,马自达,睿翼 2009款 2.5L 自动尊贵版,2010年,7.9万公里,2.5升,自动,好评商家,5.6
上海二手车,雪佛兰,迈锐宝 2012款 2.0 手自一体 舒适纪念版,2012年,8万公里,2.0升,自动,好评商家,5.55
上海二手车,起亚,K5 2012款 2.0L 自动GLS,2012年,4.5万公里,2.0升,自动,好评商家,6.5
上海二手车,别克,GL8 2011款 3.0L GT豪华商务豪雅版,2013年,7.8万公里,3.0升,自动,好评商家,13.9
上海二手车,别克,君威 2009款 2.0L 精英版,2009年,11万公里,2.0升,自动,好评商家,3.58
上海二手车,别克,君威 2014款 1.6T 时尚技术型,2014年,4.9万公里,1.6升,自动,好评商家,8.46
上海二手车,大众,CC 2011款 1.8TSI 豪华型,2011年,5.5万公里,1.8升,自动,好评商家,10.2
上海二手车,大众,帕萨特 2011款 1.8TSI DSG御尊版,2012年,5.5万公里,1.8升,自动,好评商家,9.5
上海二手车,别克,君威 2010款 2.4L 旗舰版,2010年,10万公里,2.4升,自动,好评商家,4.6
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2012年,7.3万公里,2.8升,手动,好评商家,4.2
上海二手车,别克,GL8 2014款 2.4L LT豪华商务行政版,2014年,6.5万公里,2.4升,自动,好评商家,12.7
上海二手车,马自达,阿特兹 2015款 2.5L 蓝天至尊版,2016年,3.6万公里,2.5升,自动,高配,13.38
上海二手车,奔驰,B级 2015款 B 200 动感型,2017年,4万公里,1.6升,自动,好评商家,16.8
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2014年,7.68万公里,2.8升,手动,高配,6
上海二手车,斯柯达,速派 2013款 2.0TSI DSG尊仕版,2014年,8万公里,2.0升,自动,好评商家,9.3
上海二手车,马自达,6 2006款 2.0 手自一体 超豪华,2006年,12万公里,2.0升,自动,好评商家,2
上海二手车,大众,帕萨特领驭 2011款 1.8T 自动尊品型,2011年,6万公里,1.8升,自动,好评商家,6.3
上海二手车,大众,CC 2012款 1.8TSI 尊贵型,2012年,5.5万公里,1.8升,自动,好评商家,10.3
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2011年,8.22万公里,2.8升,手动,好评商家,3.3
上海二手车,大众,POLO 2005款 两厢 1.6L 手动珍藏版,2006年,12万公里,1.6升,手动,好评商家,1.28
上海二手车,荣威,550 2010款 550D 1.8T 自动品臻版,2010年,11万公里,1.8升,自动,好评商家,2.45
上海二手车,江铃,经典全顺 2016款 2.8T 手动 加长轴17座中顶后单胎冰白JX493ZLQ4,2016年,6.8万公里,2.8升,手动,好评商家,10.5
上海二手车,别克,君越 2010款 3.0L旗舰版,2010年,5.5万公里,3.0升,自动,高配,6.3
上海二手车,大众,途观L 2018款 280TSI 自动两驱舒适版,2018年,0.3万公里,1.4升,自动,90天可退,17.98
上海二手车,福特,蒙迪欧致胜 2010款 2.3L 时尚型,2010年,9万公里,2.3升,自动,好评商家,3.9
上海二手车,别克,GL8 2011款 3.0L GT豪华商务豪雅版,2012年,7.2万公里,3.0升,自动,好评商家,12.8
上海二手车,别克,君越 2010款 2.4L雅致版,2010年,10万公里,2.4升,自动,好评商家,5.05
上海二手车,江铃,经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3,2013年,7.8万公里,2.8升,手动,好评商家,5.1
上海二手车,大众,CC 2015款 2.0TSI 至尊型,2015年,6.2万公里,2.0升,自动,高配,15.7
上海二手车,奥迪,Q7 2007款 4.2 FSI quattro 豪华型,2007年,16万公里,4.2升,自动,好评商家,13.3
上海二手车,福特,蒙迪欧 2013款 2.0L GTDi200豪华型,2013年,5万公里,2.0升,自动,好评商家,9
